"id"	"chemical_id"	"chemical_name"	"protein_id"	"protein_name"	"relation_name"	"relation_id"	"source"	"dikb_id"	"fda_id"	"drugcentral_id"	"reference"	"year"	"measurement_type"	"measurement_value"
2587	CHEBI_5296	gemfibrozil	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		104		PL	2017		
2590	CHEBI_4031	cyclosporine	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		54		PL	2017		
2591	CHEBI_45409	ritonavir + ARV	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		533		PL	2017		
2593	CHEBI_6076	itraconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		468		PL	2017		
2595	CHEBI_6539	lorazepam	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		204		DIDB	2017		
2596	CHEBI_3732	clarithromycin	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		220		PL	2017		
2597	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		83		PL	2017		
2598	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		797			2017		
2599	CHEBI_8382	prednisone	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		347		PL	2017		
2602	CHEBI_47519	ketoconazole	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		452		PL	2017		
2603	CHEBI_45409	saquinavir and ritonavir	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		460		PL	2017		
2604	CHEBI_47519	ketoconazole	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		278		PL	2017		
2605	CHEBI_7772	omeprazole	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		161		PL	2017		
2606	CHEBI_45409	ritonavir	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		282		PL	2017		
2607	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		536		PL	2017		
2608	CHEBI_47519	ketoconazole	PR_P04798	CYP1A	inhibits	RO_0002449	FDA		34		"16052551"	2017		
2611	CHEBI_47519	ketoconazole	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		43		PL	2017		
2613	CHEBI_47519	ketoconazole	PR_P16662	UGT2B7	inhibits	RO_0002449	FDA		285		PL	2017		
2614	CHEBI_45409	BILR 355 and ritonavir	PR_Q96FL8	MATE1	molecularly_interacts_with	RO_0002436	FDA		448		PL	2017		
2615	CHEBI_45409	ritonavir	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		403		PL	2017		
2623	CHEBI_45409	BILR 355 and ritonavir	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		881			2017		
2625	CHEBI_63918	artesunate and pyronaridine	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		265		PL	2017		
2626	CHEBI_7476	S-naproxen	PR_P16662	UGT2B7	inhibits	RO_0002449	FDA		132		PL	2017		
2627	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		197		"20110038"	2017		
2628	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		9		PL	2017		
2629	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		334		PL	2017		
2631	CHEBI_triazolam	triazolam	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		310		PL	2017		
2632	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		352		PL	2017		
2633	CHEBI_45409	indinavir and ritonavir	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		911			2017		
2634	CHEBI_47519	ketoconazole	PR_P20815	CYP3A5	inhibits	RO_0002449	FDA		171		"18372400"	2017		
2635	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		286		PL	2017		
2636	CHEBI_7936	paroxetine	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		217		PL	2017		
2638	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		365		PL	2017		
2639	CHEBI_45409	BILR 355 and ritonavir	PR_O15244	OCT2	molecularly_interacts_with	RO_0002436	FDA		449		PL	2017		
2640	CHEBI_8382	prednisone	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		348		PL	2017		
2641	CHEBI_63660	pravastatin	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		474		PL	2017		
2642	CHEBI_6076	itraconazole	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		546		PL	2017		
2643	CHEBI_4031	cyclosporine	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		389		PL	2017		
2644	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		505		PL	2017		
2645	CHEBI_5296	gemfibrozil	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		239		PL	2017		
2646	SRS_U946SH95EE	milk thistle	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		185		DIDB	2017		
2648	CHEBI_45409	ritonavir	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		283		PL	2017		
2649	CHEBI_8426	probenecid	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		863			2017		
2650	CHEBI_3732	clarithromycin and amoxicillin	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		3		PL	2017		
2651	CHEBI_9588	ticlopidine	PR_P20813	CYP2B6	inhibits	RO_0002449	FDA		46		PL	2017		
2652	CHEBI_28077	rifampin SD	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		243		PL	2017		
2653	CHEBI_45409	ritonavir + ARV	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		878			2017		
2654	CHEBI_4659	disulfiram	PR_P05181	CYP2E1	inhibits	RO_0002449	FDA		58		"7550365"	2017		
2655	CHEBI_47519	ketoconazole	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		440		PL	2017		
2656	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		195		PL	2017		
2657	CHEBI_8426	probenecid	PR_O15245	OCT1	molecularly_interacts_with	RO_0002436	FDA		555		PL	2017		
2659	CHEBI_3699	cimetidine	PR_O15244	OCT2	molecularly_interacts_with	RO_0002436	FDA		857			2017		
2660	CHEBI_7936	paroxetine	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		24		PL	2017		
2661	CHEBI_5296	gemfibrozil and itraconazole	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		259		PL	2017		
2663	CHEBI_3732	clarithromycin	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		484		PL	2017		
2665	CHEBI_47519	ketoconazole	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		487		PL	2017		
2667	CHEBI_6076	itraconazole	PR_Q01740	FMO1	inhibits	RO_0002449	FDA		328		PL	2017		
2670	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		90		PL	2017		
2671	CHEBI_5296	gemfibrozil	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		272		PL	2017		
2672	CHEBI_63660	pravastatin	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		477		PL	2017		
2673	CHEBI_6076	itraconazole	PR_Q99518	FMO2	inhibits	RO_0002449	FDA		329		PL	2017		
2674	CHEBI_47519	ketoconazole	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		6		PL	2017		
2675	CHEBI_5138	fluvoxamine	PR_P08684	CYP3A4.	inhibits	RO_0002449	FDA		269		PL	2017		
2676	CHEBI_47519	ketoconazole	PR_P51589	CYP2J2	inhibits	RO_0002449	FDA		99		Interview form (Japanese)	2017		
2677	CHEBI_6076	itraconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		304		PL	2017		
2678	CHEBI_4031	cyclosporine	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		12		PL	2017		
2681	CHEBI_45409	saquinavir and ritonavir	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		913			2017		
2683	CHEBI_5296	gemfibrozil	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		103		PL	2017		
2685	CHEBI_28077	rifampin SD	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		489		PL	2017		
2686	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		100		Interview form (Japanese)	2017		
2687	CHEBI_8426	probenecid	PR_O60656	UGT1A9	inhibits	RO_0002449	FDA		49		PL	2017		
2689	PC_119373	elacridar	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		540		PL	2017		
2691	CHEBI_45409	BILR 355 and ritonavir	PR_Q96FL8	MATE1	molecularly_interacts_with	RO_0002436	FDA		882			2017		
2695	CHEBI_8426	probenecid	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		301		PL	2017		
2696	CHEBI_45409	BILR 355 and ritonavir	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		445		PL	2017		
2698	PC_119373	elacridar	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		893			2017		
2699	CHEBI_53289	donepezil	PR_O15244	OCT2	molecularly_interacts_with	RO_0002436	FDA		461		PL	2017		
2700	CHEBI_47519	ketoconazole	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		166		PL	2017		
2702	CHEBI_45409	indinavir and ritonavir	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		5		DIDB	2017		
2705	CHEBI_4031	cyclosporine	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		137		PL	2017		
2706	CHEBI_8426	probenecid	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		392		PL	2017		
2709	CHEBI_47519	ketoconazole	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		30		PL	2017		
2710	CHEBI_8228	pioglitazone	PR_O60656	UGT1A9	inhibits	RO_0002449	FDA		157		Interview form (Japanese)	2017		
2712	CHEBI_47519	ketoconazole	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		524		PL	2017		
2713	CHEBI_7565	nifedipine	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		338		PL	2017		
2715	CHEBI_28821	piperine	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		234		PL	2017		
2716	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		226		PL	2017		
2717	CHEBI_8228	pioglitazone	PR_Q9HAW9	UGT1A8	inhibits	RO_0002449	FDA		155		Interview form (Japanese)	2017		
2718	CHEBI_45409	saquinavir and ritonavir	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		914			2017		
2719	PC_119373	elacridar	PR_Q96FL8	MATE1	molecularly_interacts_with	RO_0002436	FDA		891			2017		
2720	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		89		PL	2017		
2722	CHEBI_28821	piperine	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		232		PL	2017		
2723	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		160		PL	2017		
2724	CHEBI_175901	gemcitabine	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		315		"16988200"	2017		
2725	CHEBI_28821	piperine	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		233		PL	2017		
2726	CHEBI_8426	probenecid	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		867			2017		
2727	CHEBI_8426	probenecid	PR_P06133	UGT2B4	inhibits	RO_0002449	FDA		48		PL	2017		
2728	CHEBI_7772	omeprazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		163		PL	2017		
2729	CHEBI_46081	fluconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		478		DIDB	2017		
2732	CHEBI_3732	clarithromycin and amoxicillin	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		4		PL	2017		
2733	CHEBI_47519	ketoconazole	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		471		NDA 022068	2017		
2734	CHEBI_68595	telaprevir	PR_P20815	CYP3A5	inhibits	RO_0002449	FDA		287		DIDB	2017		
2737	CHEBI_4031	cyclosporine	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		896			2017		
2738	CHEBI_5138	fluvoxamine	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		245		PL	2017		
2739	CHEBI_7577	nisoldipine	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		530		PL	2017		
2740	CHEBI_5296	gemfibrozil	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		290		PL	2017		
2741	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		198		"20110038"	2017		
2742	CHEBI_45409	ritonavir + ARV	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		880			2017		
2743	CHEBI_5118	fluoxetine	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		149		PL	2017		
2744	CHEBI_4031	cyclosporine	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		427		PL	2017		
2745	CHEBI_8426	probenecid	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		357		PL	2017		
2746	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		408		PL	2017		
2747	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		291		PL	2017		
2748	CHEBI_47519	ketoconazole	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		19		PL	2017		
2749	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		293		PL	2017		
2750	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		367		PL	2017		
2751	CHEBI_10033	warfarin	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		438		"9484872"	2017		
2752	CHEBI_45409	ritonavir	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		333		"19492868"	2017		
2753	CHEBI_63660	pravastatin	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		476		PL	2017		
2754	CHEBI_7476	S-naproxen	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		131		PL	2017		
2755	CHEBI_8426	probenecid	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		876			2017		
2757	CHEBI_7936	paroxetine	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		483		PL	2017		
2759	PC_119373	elacridar	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		541		PL	2017		
2763	CHEBI_47519	ketoconazole	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		886			2017		
2764	CHEBI_47519	ketoconazole	PR_P78329	CYP4F2	inhibits	RO_0002449	FDA		135		PL	2017		
2766	PC_119373	elacridar	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		890			2017		
2769	CHEBI_4031	cyclosporine	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		386		PL	2017		
2770	CHEBI_8426	probenecid	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		384			2017		
2775	CHEBI_68595	telaprevir	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		518		DIDB	2017		
2778	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		14		PL	2017		
2779	CHEBI_5138	fluvoxamine	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		317		NDA 020397	2017		
2780	CHEBI_5296	gemfibrozil	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		507		PL	2017		
2781	CHEBI_45409	ritonavir, in CYP2C19 PMs	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		341		PL	2017		
2782	CHEBI_8426	probenecid	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		874			2017		
2784	CHEBI_6076	itraconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		330		PL	2017		
2788	CHEBI_6923	miconazole	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		118		"12527704"	2017		
2789	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		296		PL	2017		
2790	CHEBI_5296	gemfibrozil and itraconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		502		PL	2017		
2793	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		523		PL	2017		
2794	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		400		PL	2017		
2795	CHEBI_5296	gemfibrozil	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		45		"17199019"	2017		
2797	CHEBI_45409	ritonavir	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		454		PL	2017		
2799	CHEBI_42355	erythromycin	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		59		PL	2017		
2801	CHEBI_8426	probenecid	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		473		PL	2017		
2803	PC_119373	elacridar	PR_Q96FL8	MATE1	molecularly_interacts_with	RO_0002436	FDA		539		PL	2017		
2804	CHEBI_45409	ritonavir + ARV	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		534		PL	2017		
2805	CHEBI_28077	rifampin SD	PR_P35503	UGT1A3	inhibits	RO_0002449	FDA		241		PL	2017		
2806	CHEBI_5778	hydrochlorothiazide	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		542		PL	2017		
2807	CHEBI_3699	cimetidine	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		64		PL	2017		
2808	CHEBI_8985	valspodar	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		415		PL	2017		
2809	CHEBI_8426	probenecid	PR_O15245	OCT1	molecularly_interacts_with	RO_0002436	FDA		875			2017		
2810	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		798			2017		
2814	CHEBI_8426	probenecid	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		431		PL	2017		
2815	CHEBI_6076	itraconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		529		PL	2017		
2816	CHEBI_37924	atazanavir	PR_O15244	OCT2	molecularly_interacts_with	RO_0002436	FDA		398		PL	2017		
2818	CHEBI_47519	ketoconazole	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		33		"16052551"	2017		
2822	CHEBI_3770	cotrimoxazole	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		462		PL	2017		
2823	CHEBI_47519	ketoconazole	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		41		PL	2017		
2824	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		42		PL	2017		
2826	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		193		PL	2017		
2827	CHEBI_7772	omeprazole	PR_P22309	UGT1A1	inhibits	RO_0002449	FDA		248		PL	2017		
2828	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		443		PL	2017		
2829	CHEBI_47519	ketoconazole	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		15		PL	2017		
2831	CHEBI_7772	omeprazole	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		499		PL	2017		
2832	CHEBI_4031	cyclosporine	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		138		PL	2017		
2834	CHEBI_68595	telaprevir	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		519		DIDB	2017		
2836	CHEBI_28177	theophylline	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		318		"12017343"	2017		
2838	CHEBI_8871	risperidone	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		141		PL	2017		
2839	CHEBI_8426	probenecid	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		407		Interview form (Japanese)	2017		
2841	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		169		PL	2017		
2847	CHEBI_45735	troleandomycin	PR_Q9Y6L6	OATP1B1	molecularly_interacts_with	RO_0002436	FDA		411		Interview form (Japanese)	2017		
2848	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		136		PL	2017		
2849	CHEBI_47519	ketoconazole	PR_P20813	CYP2B6	inhibits	RO_0002449	FDA		181		PL	2017		
2851	CHEBI_39867	valproic acid	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		183		PL	2017		
2854	CHEBI_5778	hydrochlorothiazide	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		380		PL	2017		
2856	CHEBI_5296	gemfibrozil	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		865			2017		
2857	CHEBI_5138	fluvoxamine	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		47		DIDB	2017		
2858	CHEBI_6076	itraconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		7		PL	2017		
2859	CHEBI_28901	busulfan	PR_P11712	CYP2C9/18/19	inhibits	RO_0002449	FDA		75		PL	2017		
2860	CHEBI_7565	nifedipine	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		92		PL	2017		
2862	CHEBI_3962	curcumin	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		527			2017		
2863	CHEBI_8426	probenecid		CYP2A19	inhibits	RO_0002449	FDA		298		PL	2017		
2865	CHEBI_499361	aprepitant	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		211		PL	2017		
2866	CHEBI_28821	piperine	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		235		PL	2017		
2868	CHEBI_4659	disulfiram	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		57		"7550365"	2017		
2869	CHEBI_46081	fluconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		371		PL	2017		
2871	SRS_U946SH95EE	milk thistle	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		458		DIDB	2017		
2872	CHEBI_8426	probenecid	PR_Q4U2R8	OAT1	molecularly_interacts_with	RO_0002436	FDA		554		PL	2017		
2874	CHEBI_47519	ketoconazole	PR_P20815	CYP3A5	inhibits	RO_0002449	FDA		167		PL	2017		
2876	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		252		PL	2017		
2878	CHEBI_47519	ketoconazole	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		68		PL	2017		
2879	CHEBI_7476	S-naproxen	PR_P35503	UGT1A3	inhibits	RO_0002449	FDA		130		PL	2017		
2880	CHEBI_46081	fluconazole	PR_P33261	CYP2C19	inhibits	RO_0002449	FDA		120		PL	2017		
2881	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		94		PL	2017		
2885	CHEBI_8499	propranolol	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		557		DIDB	2017		
2887	CHEBI_28821	piperine	PR_P11509	CYP2A6	inhibits	RO_0002449	FDA		231		PL	2017		
2888	CHEBI_8228	pioglitazone	PR_P16662	UGT2B7	inhibits	RO_0002449	FDA		158		Interview form (Japanese)	2017		
2889	CHEBI_47519	ketoconazole	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		228		PL	2017		
2890	CHEBI_45409	ritonavir	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		453		PL	2017		
2891	CHEBI_3699	cimetidine	PR_Q86VL8	MATE2K	molecularly_interacts_with	RO_0002436	FDA		859			2017		
2896	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		172		"18372400"	2017		
2898	CHEBI_37924	atazanavir	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		71		PL	2017		
2899	CHEBI_7936	paroxetine	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		308		PL	2017		
2900	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		451		PL	2017		
2901	CHEBI_7772	omeprazole	PR_Q14242	P-gp(citalopram)	molecularly_interacts_with	RO_0002436	FDA		354		PL	2017		
2905	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		8		PL	2017		
2906	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		244		PL	2017		
2908	CHEBI_47519	ketoconazole	PR_P10635	CYP2D6	inhibits	RO_0002449	FDA		62		PL	2017		
2909	CHEBI_28821	piperine	PR_P05181	CYP2E1	inhibits	RO_0002449	FDA		236		PL	2017		
2911	CHEBI_46081	fluconazole	PR_P11712	CYP2C9	inhibits	RO_0002449	FDA		119		PL	2017		
2912	CHEBI_47519	ketoconazole	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		25		PL	2017		
2916	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		321		PL	2017		
2918	CHEBI_8426	probenecid	PR_Q8TCC7	OAT3	molecularly_interacts_with	RO_0002436	FDA		391		PL	2017		
2919	CHEBI_8426	probenecid	PR_Q96FL8	MATE1	molecularly_interacts_with	RO_0002436	FDA		873			2017		
2920	CHEBI_45409	darunavir/ritonavir	PR_P08684	CYP3A	inhibits	RO_0002449	FDA		263		PL	2017		
2923	CHEBI_45409	BILR 355 and ritonavir	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		883			2017		
2924	CHEBI_8985	valspodar	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		418		PL	2017		
2925	CHEBI_45409	indinavir and ritonavir	PR_Q9NPD5	OATP1B3	molecularly_interacts_with	RO_0002436	FDA		421		PL	2017		
2926	CHEBI_46081	fluconazole	PR_P10632	CYP2C8	inhibits	RO_0002449	FDA		208		DIDB	2017		
2927	CHEBI_499361	aprepitant	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		213		PL	2017		
2928	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		150		PL	2017		
2929	CHEBI_28077	rifampin SD	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		492		PL	2017		
2930	CHEBI_8382	prednisone	PR_P05177	CYP1A2	inhibits	RO_0002449	FDA		346		PL	2017		
2931	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		258		PL	2017		
2932	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		340		PL	2017		
2933	CHEBI_47519	ketoconazole	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		419		PL	2017		
2934	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		306		PL	2017		
